Energia,Ao_vivo,Tempo,Falado,Orgânico,Instrumental,Compasso,Dançabilidade,Tom,Duração,Força,Positividade,Modo,Tipo,Music_id,Playlist_name,Album_name,Artista,Music_name
126,0.93,0.149,130.94,0.0783,0.00364,0.00124,4,0.659,4,201960,0.675305054,0.534,0,audio_features,7CpbhqKUedOIrcvc94p60Y,Angry,Sinner,Drowning Pool,Bodies
127,0.983,0.148,167.394,0.115,0.00134,0.000837,4,0.311,8,316920,0.5858008534,0.177,1,audio_features,0m9xl23pyUMGrxwP1YdSe2,Angry,Hydrograd,Stone Sour,Taipei Person / Allah Tea
128,0.98,0.132,114.035,0.156,0.000103,0.0446,4,0.59,6,242813,0.5678714044,0.137,0,audio_features,7osayeDbjJBTlJoHoO2f2s,Angry,"House of Gold & Bones, Part 2",Stone Sour,Black John
129,0.981,0.145,140.02,0.141,0.000481,0.00508,4,0.509,3,224427,0.6006202909,0.242,0,audio_features,4Ma6fKktonx1Tu7Lzljcz5,Angry,"House of Gold & Bones, Part 2",Stone Sour,Do Me a Favor
130,0.996,0.368,145.037,0.104,1.48e-05,0.018,4,0.474,6,283053,0.6622927486,0.253,1,audio_features,3GUDcoI8YXplwIjMcmyT0F,Angry,"House of Gold & Bones, Part 2",Stone Sour,The House of Gold & Bones
131,0.898,0.211,103.75,0.0535,1.96e-05,0.356,4,0.456,1,284733,0.5839827246,0.191,0,audio_features,1affmqYEiocPZE44XCitpo,Angry,Come What(ever) May,Stone Sour,Your God
132,0.973,0.154,93.63,0.0857,6.55e-06,0.013,4,0.519,6,195320,0.6395139171,0.498,1,audio_features,25eqRfzVSLLd0mLqYJlzSG,Angry,Come What(ever) May,Stone Sour,Reborn
133,0.875,0.402,75.009,0.0422,0.00752,0.000461,4,0.284,11,340907,0.4972216152,0.595,0,audio_features,1L94M3KIu7QluZe63g64rv,Angry,Ten,Pearl Jam,Alive
134,0.995,0.0599,148.0,0.107,0.000533,0.0,4,0.531,2,195091,0.6738294685,0.363,1,audio_features,6lvtWK82l7aQmIGbC1yJfY,Angry,"The Wrong Side Of Heaven And The Righteous Side Of Hell, Volume 1",Five Finger Death Punch,Dot Your Eyes
135,0.995,0.321,158.355,0.139,0.00301,9.46e-05,4,0.429,1,240707,0.6058289185,0.183,0,audio_features,72GH838JaxrCA8IFcXqgXm,Angry,Hydrograd,Stone Sour,Fabuless
136,0.974,0.0271,135.472,0.0648,0.00017,0.00104,4,0.338,2,315507,0.7563102739,0.459,1,audio_features,5frNnyWkKzKdiKPLhkdY9L,Angry,All Hope Is Gone,Slipknot,Vendetta
137,0.944,0.0625,101.078,0.0565,0.000197,0.0159,4,0.427,7,260276,0.7173812146,0.248,1,audio_features,2093eVNfimjmNjU1gk1ES7,Angry,Unsainted,Slipknot,Unsainted
138,0.918,0.402,94.98,0.0562,0.000522,2.87e-06,4,0.463,5,298000,0.6226586131,0.0955,0,audio_features,0I06mThkuprDILZBWBop5m,Angry,Roads Uncharted,Mountain Eye,Misery
139,0.963,0.353,130.061,0.0744,0.000443,0.0251,4,0.547,4,268587,0.7640996487,0.441,0,audio_features,7eRG7KNDIgjIk3nvykmhOT,Angry,All Hope Is Gone (10th Anniversary),Slipknot,Dead Memories
140,0.92,0.111,160.23,0.0983,0.000101,0.0145,4,0.336,4,296160,0.5086276903,0.285,1,audio_features,7ixYgkcd8aptv5bBAmQXYF,Angry,Smite and Ignite,Pentakill,Lightbringer
141,0.946,0.164,141.517,0.0793,0.00339,0.442,4,0.534,11,279800,0.5516326967,0.379,1,audio_features,1GTPxha6U7x9ElVxkQw3OK,Angry,The Fat of the Land - Expanded Edition,The Prodigy,Firestarter
142,0.749,0.114,121.776,0.0356,0.00106,0.0338,4,0.626,5,256533,0.4099208419,0.493,1,audio_features,2J8jdenoxkPXs44G9xcncc,Angry,Metallica,Metallica,Of Wolf And Man
143,0.718,0.25,127.593,0.0343,4.85e-05,0.244,4,0.518,9,189787,0.6056894373,0.531,1,audio_features,5YnNWHKCJaJKwbagXDb5Uf,Angry,Black Ice,AC/DC,War Machine
144,0.952,0.239,137.676,0.0913,0.000683,0.00643,4,0.297,9,385818,0.6550885369,0.0721,0,audio_features,3XFaGEb6daqdj39ThpJ2XI,Angry,We Are Not Your Kind,Slipknot,Critical Darling
145,0.92,0.0751,101.44,0.141,0.00197,0.00106,3,0.408,2,225732,0.701293801,0.337,1,audio_features,5KVISJL93AgXcQG0WRJ3Gq,Angry,The Nothing,Korn,Cold
146,0.941,0.192,75.03,0.19,0.0172,0.0,4,0.629,0,244071,0.580630707,0.662,1,audio_features,4xoI8PV7UP7I8kJ2vWOwJW,Angry,Feel Good Inc. (Metal Cover),Leo,Feel Good Inc. (Metal Cover)
147,0.987,0.267,139.94,0.0831,2.61e-05,0.0,4,0.425,8,191067,0.7732145183,0.368,1,audio_features,59NqKTBxIYLZOqtgWna0J0,Angry,F.E.A.R.,Papa Roach,Face Everything and Rise
148,0.888,0.306,144.111,0.0987,0.000455,0.0,4,0.426,0,191520,0.6516283941,0.387,0,audio_features,0M3adYbGtyRHACP86dey1H,Angry,That's The Spirit,Bring Me The Horizon,Throne
149,0.943,0.261,163.128,0.106,0.0138,0.0,4,0.512,2,265053,0.5504907173,0.485,0,audio_features,5wBLDkxVvclanSitx5jq8e,Angry,Swan Songs,Hollywood Undead,Undead
150,0.981,0.136,109.911,0.108,8.46e-06,0.0,4,0.497,8,259960,0.6846994831,0.182,1,audio_features,4ihxQ9O2ev062rLQV9SyrN,Angry,One Day Remains,Alter Bridge,Metalingus
151,0.922,0.363,132.059,0.0744,0.000247,0.388,4,0.617,11,212347,0.6703475092,0.6,1,audio_features,1jq28NGw6wdtFKx8MBPy6C,Angry,Dark Horse,Nickelback,Burn It to the Ground
152,0.972,0.467,192.077,0.151,0.00464,0.0,4,0.337,8,181250,0.6290714855,0.465,1,audio_features,50kypkfAkqg0d2YXQwe7mt,Angry,To Be Loved: The Best Of Papa Roach (Explicit Version),Papa Roach,...To Be Loved
153,0.988,0.362,102.077,0.128,8.84e-05,0.000478,4,0.28,8,221493,0.6175185384,0.337,1,audio_features,2T53qck9aYEhXtcL6GJEeX,Angry,The Sufferer & The Witness [International Version (Explicit)],Rise Against,Survive
154,0.927,0.0952,135.54,0.0428,2.95e-06,0.0145,4,0.486,2,183373,0.572466398,0.377,0,audio_features,75Ub3ckaoTdzgH9Azeu8cY,Angry,Rival Factions,Project 86,Evil (A Chorus Of Resistance)
155,0.897,0.0881,99.977,0.076,0.00072,0.0,4,0.487,5,184299,0.5231184048,0.513,0,audio_features,6tAUoO4WAzYOEFLDe3YsZX,Angry,Allele,Allele,Stitches
156,0.942,0.182,92.967,0.0905,0.00197,0.0,4,0.501,4,210027,0.6976699219,0.461,0,audio_features,4AVxmpwfXH7p4YyTbg9nS4,Angry,Comatose,Skillet,Falling Inside the Black
157,0.836,0.331,80.661,0.0293,6.64e-06,0.811,4,0.347,2,248333,0.4591451488,0.703,1,audio_features,0NLawlO6diSdXO9eHnFJXO,Angry,"Good Times, Bad Times - Ten Years of Godsmack",Godsmack,The Enemy
158,0.722,0.0955,90.011,0.0595,0.00389,0.661,4,0.596,5,197853,0.5477722157,0.247,1,audio_features,3vBUGHfV27ivbmwHCsdfKX,Angry,Vengeance,Nonpoint,Everybody Down
159,0.88,0.32,91.025,0.104,0.000275,0.000203,3,0.57,10,206653,0.6635902555,0.696,0,audio_features,4TFpuAlt1nvgBTkupcNuMO,Angry,To The Pain,Nonpoint,Bullet With A Name
160,0.994,0.133,160.102,0.277,0.00494,0.299,4,0.393,3,191987,0.7178769352,0.0779,1,audio_features,25qtVjbFbCL53OTEijVEGW,Angry,In The Mouth Of The Young,Bullets And Octane,I Aint Your Savior
161,0.834,0.309,123.6,0.0767,0.0202,0.0,4,0.394,1,230707,0.6842266728,0.438,1,audio_features,5lIqY3Yb3bPj5z1tiUIiCJ,Angry,Black Stone Cherry,Black Stone Cherry,Lonely Train
162,0.883,0.0813,90.001,0.047,0.0254,0.0,4,0.604,11,245533,0.6440951071,0.544,0,audio_features,2tAzcTFry1OhmNERFjUR93,Angry,Blood,In This Moment,Whore
163,0.887,0.268,90.578,0.0624,0.000504,0.00111,4,0.581,4,199893,0.6562208122,0.724,0,audio_features,5eek2X5459T1HoYJk2CKXv,Angry,Infest,Papa Roach,Last Resort
164,0.936,0.157,171.828,0.0579,0.00037,0.238,4,0.384,2,233333,0.6474407046,0.474,1,audio_features,6ZqclUhrzMRTcMC4IT4ts4,Angry,WWE Forceable Entry,Our Lady Peace,Whatever
165,0.993,0.474,140.018,0.111,1.56e-05,0.027,4,0.447,7,189667,0.7061549374,0.108,1,audio_features,07ceEXOyS7ghQkyCOycXwP,Angry,As Daylight Dies (Special Edition),Killswitch Engage,This Fire
166,0.842,0.146,90.003,0.0469,0.0116,0.00127,4,0.488,6,187347,0.5054753714,0.41,1,audio_features,5omWAB5iNMHvbAfBSzkdu8,Angry,Tri-polar,Sick Puppies,You're Going Down
167,0.942,0.421,91.302,0.0575,0.00125,1.02e-06,4,0.438,4,317160,0.5501739205,0.511,0,audio_features,5w0jXRvylCbWxFrJx2H1Fl,Angry,From One,Ra,Do You Call My Name
168,0.924,0.0992,91.804,0.0351,0.000678,0.00355,4,0.498,6,247600,0.6354040812,0.536,1,audio_features,34pYQHRx02UM7s5DSYSE1g,Angry,More Fast And Furious,Saliva,Superstar
169,0.713,0.0679,117.882,0.0342,0.000344,5.95e-06,4,0.591,6,180600,0.4905688861,0.449,1,audio_features,6J5u0vxPw9hivRh6iIEbhi,Angry,WWE Forceable Entry,The Union Underground,Across the Nation
170,0.924,0.289,107.401,0.159,0.0143,0.0,4,0.822,11,183293,0.637455687,0.671,0,audio_features,3M8K6ICDqpWV9MMmczAnXV,Angry,More Fast And Furious,Benny Cassette,Watch Your Back
171,0.779,0.313,99.093,0.0486,0.00184,4.28e-05,4,0.458,3,201920,0.3840608157,0.729,0,audio_features,7AimHQrOUoUTYbVX87D3Zl,Angry,"Camp Kill Yourself, Vol.1",CKY,96 Quite Bitter Beings
172,0.83,0.139,89.342,0.0421,0.00461,0.0,4,0.498,6,231480,0.552268153,0.453,0,audio_features,6rUp7v3l8yC4TKxAAR5Bmx,Angry,Three Days Grace (Deluxe Version),Three Days Grace,I Hate Everything About You
173,0.948,0.105,196.578,0.147,0.0104,0.0,3,0.185,8,207587,0.6388516194,0.316,1,audio_features,1Q2fYlSdwuutWj3QplhY9q,Angry,One-X,Three Days Grace,Riot
174,0.652,0.108,173.009,0.0625,0.00768,6.42e-05,4,0.274,5,288036,0.4900044228,0.1,0,audio_features,4HOLHB86ctpgSwWasOLD2z,Angry,Transmissions,STARSET,My Demons
175,0.919,0.113,130.919,0.0798,0.00218,0.000607,4,0.615,4,202467,0.6082750457,0.542,0,audio_features,1cqWEQ6TRfYr3SBNh7Ni2w,Angry,Sinner (Unlucky 13th Anniversary Deluxe Edition),Drowning Pool,Bodies
176,0.921,0.818,87.938,0.0724,0.0127,0.0,4,0.57,4,260787,0.6388516194,0.381,0,audio_features,16SytZztRqKXcBuxA4aCKa,Angry,Rise,Skillet,Rise
177,0.903,0.295,143.828,0.0756,0.00125,0.0,4,0.56,11,177960,0.5774308727,0.581,1,audio_features,4xfcKZRY6LnjfZwE5lVJp0,Angry,Tonight The Stars Revolt,Powerman 5000,When Worlds Collide
178,0.991,0.41,111.983,0.165,0.000989,0.0,4,0.54,1,189533,0.6986344547,0.192,1,audio_features,5w4QQY7P68z4Q2t441gF2V,Angry,MFZB,zebrahead,Falling Apart
179,0.976,0.333,125.901,0.134,6.73e-06,0.862,4,0.479,8,178640,0.6081350013,0.358,1,audio_features,3kt9T7qmJO7TbBoxthaIVW,Angry,Egypt Central,Egypt Central,Taking You Down
180,0.947,0.129,140.146,0.15,5.16e-06,0.00233,4,0.524,9,208867,0.5917659876,0.32,1,audio_features,5qt2GJ8cnHa81qBTLd9QG9,Angry,One of a Kind (Rob Van Dam),WWE,One of a Kind (Rob Van Dam)
181,0.964,0.0527,90.013,0.0571,0.000328,5.5e-06,4,0.525,5,199950,0.6721249234,0.385,0,audio_features,77tR4iQgyQTAnhhuPik3ZP,Angry,Ungrateful (Deluxe),Escape the Fate,One For the Money
182,0.98,0.319,107.779,0.0832,0.000172,1.6e-06,4,0.541,1,237693,0.6711969897,0.388,1,audio_features,6VOM9VW2HspbL77jPEaBxW,Angry,Red Harvest,bloodsimple,Dead Man Walking
183,0.935,0.188,95.957,0.0479,0.0029,0.000359,4,0.609,6,252400,0.7127709646,0.498,1,audio_features,2Pvw7sZ7cTFMihs9RxNYvD,Angry,Every Six Seconds,Saliva,Click Click Boom
184,0.931,0.271,96.249,0.175,0.00516,0.0,4,0.604,9,213760,0.681867514,0.682,1,audio_features,1jH2IzZ7JnixFoGG6XSnpf,Angry,Chocolate Starfish And The Hot Dog Flavored Water,Limp Bizkit,Rollin' (Air Raid Vehicle)
185,0.885,0.111,81.781,0.0479,0.00545,0.0,4,0.493,1,198360,0.5935400104,0.496,1,audio_features,2Uk3wm35bjx4Jxvk2ZFLqv,Angry,The Punisher: The Album,Finger Eleven,Slow Chemical
186,0.635,0.108,74.965,0.0786,0.002,1.84e-05,4,0.328,4,262689,0.4585640454,0.0484,1,audio_features,0wAn09ZsjRq6iMxBRhmu7F,Angry,Transmissions,STARSET,Carnivore
187,0.941,0.124,95.008,0.074,0.000519,9.1e-06,4,0.489,1,220600,0.6722023091,0.38,1,audio_features,3alR818PhuUHGV3FftmjfW,Angry,Lead Sails Paper Anchor,Atreyu,Becoming the Bull
188,0.988,0.209,75.008,0.154,8.45e-05,0.0,4,0.52,4,246209,0.6578850236,0.17,1,audio_features,4pbSB8VXWEOwzSafX8Eypt,Angry,"The Wrong Side Of Heaven And The Righteous Side Of Hell, Volume 1 (Deluxe)",Five Finger Death Punch,Lift Me Up
189,0.951,0.0501,132.087,0.0547,0.00148,2.43e-06,4,0.611,8,193893,0.6671907245,0.571,1,audio_features,2zzUpxEBD9O6OuhY4pqJuE,Angry,Finding Beauty In Negative Spaces (Bonus Track Version),Seether,Fake It
190,0.843,0.348,140.055,0.0488,0.000671,0.000803,3,0.509,1,238400,0.6824958265,0.332,0,audio_features,1gyee1JuFFiP476LQpRMYU,Angry,Wonder What's Next (Expanded Edition),Chevelle,The Red
191,0.896,0.189,184.981,0.117,0.000172,2.78e-06,4,0.492,4,285570,0.5117407485,0.534,0,audio_features,1AEYT6VxrxXPMoQUxsY0E4,Angry,Trapt,Trapt,Headstrong
192,0.882,0.0452,120.994,0.109,0.00108,0.0,4,0.575,11,198107,0.6098878759,0.581,0,audio_features,1x8r3r17cmZ1jpX7B2B8y2,Angry,The End Is Where We Begin,Thousand Foot Krutch,We Are
193,0.829,0.156,108.327,0.0528,0.000291,0.00116,4,0.683,5,190907,0.526987119,0.567,0,audio_features,39sN48Q2DIbyVK8i8kkqgF,Angry,Where Do We Go From Here,Pillar,Frontline
194,0.657,0.189,152.132,0.0262,0.0022,0.0,3,0.446,7,250093,0.5960737545,0.215,1,audio_features,420JGkyLfLUZcgBHKiIK9v,Angry,Leave a Whisper (Deluxe Edition),Shinedown,45
195,0.98,0.225,154.941,0.123,0.00328,6e-06,4,0.52,5,248424,0.656447502,0.342,0,audio_features,17DmJXyncq1Wg2s6tGMQyf,Angry,Lead Sails Paper Anchor,Atreyu,Blow
196,0.876,0.0714,150.131,0.0316,7.77e-05,0.012,4,0.391,6,247400,0.6240221421,0.299,1,audio_features,3cyX3DY6dvKJjYTvjB3d2Q,Angry,WWE: Wreckless Intent,WWE,I Walk Alone (Batista)
197,0.726,0.122,165.07,0.0306,0.000304,0.0,4,0.475,0,204627,0.356615323,0.679,1,audio_features,5g05acaiOk6ZeE7ID0Amw2,Angry,Voices: WWE the Music Vol. 9,WWE,Voices (Randy Orton) [feat. Rev Theory]
198,0.989,0.111,95.008,0.143,7.55e-05,0.0,4,0.508,4,198040,0.6472171251,0.15,0,audio_features,6LYY1uIKNhs52KCmmBrLxD,Angry,The Wrong Side Of Heaven And The Righteous Side Of Hell (Volume 2),Five Finger Death Punch,Cradle To The Grave
199,0.833,0.104,138.225,0.0496,0.00572,4.33e-06,4,0.519,6,310080,0.4494175212,0.532,0,audio_features,4f3RDq9nYPBeR1yMSgnmBm,Angry,Screaming For Vengeance Special 30th Anniversary Edition,Judas Priest,You've Got Another Thing Coming
200,0.962,0.0906,94.003,0.0704,0.000233,0.109,4,0.463,7,231573,0.4769798141,0.66,1,audio_features,5cxp9kjCFyJwzv3lzeX7ku,Angry,Indestructible (Deluxe Edition),Disturbed,Inside the Fire
201,0.888,0.135,139.028,0.061,0.000105,8.95e-05,4,0.577,1,203293,0.4828919882,0.68,1,audio_features,7p0sSbjOo0c0edsfGapmHg,Angry,The Connection,Papa Roach,Still Swingin'
202,0.97,0.113,161.956,0.0453,0.000108,0.0,4,0.524,2,243053,0.6820245379,0.659,1,audio_features,5JjHr4GeuAERaa1qgsbv6A,Angry,No Fixed Address,Nickelback,Edge Of A Revolution
203,0.808,0.114,95.19,0.0407,7.19e-05,0.00336,4,0.543,10,201667,0.5318632708,0.472,1,audio_features,2Y7QahS83QrMZLioRp82iL,Angry,The Oracle (Deluxe Edition),Godsmack,Cryin' Like A Bitch!!
204,0.93,0.0787,98.959,0.0545,3.25e-05,0.0193,4,0.535,10,189320,0.6435021467,0.516,0,audio_features,6wDVNn4STCopwfQ9lFO2iR,Angry,Shallow Bay: The Best Of Breaking Benjamin (Explicit),Breaking Benjamin,Blow Me Away - Featuring Valora
205,0.972,0.263,112.03,0.0742,0.000818,0.0,4,0.495,6,166240,0.6453569627,0.567,1,audio_features,24mMgpGE98olsuKCxzlrJo,Angry,Versus The World,Versus The World,Forgive Me
206,0.969,0.111,77.011,0.0662,9.03e-05,0.0,4,0.519,6,242747,0.7638357836,0.48,0,audio_features,0Ldlex2J63L6Dop9Pk2Rz9,Angry,Amaryllis,Shinedown,Bully
207,0.962,0.108,170.023,0.0842,0.000213,2.31e-06,4,0.405,11,190133,0.5692460163,0.489,1,audio_features,4FthwGFz9SVZgCVqxNXsSK,Angry,Adelitas Way,Adelitas Way,Invincible
208,0.879,0.328,121.989,0.0767,0.00024,8.96e-05,4,0.484,2,258893,0.6027677387,0.286,1,audio_features,2mMb3id4Cg7iTwz92wPrTu,Angry,Vena Sera,Chevelle,Well Enough Alone
209,0.737,0.0696,177.9,0.0297,9.4e-06,0.0,4,0.373,1,186893,0.5443772909,0.565,1,audio_features,1RtnIF8uRwTLxmcR87V6Wo,Angry,Three Days Grace (Deluxe Version),Three Days Grace,Just Like You
210,0.755,0.17,137.014,0.0583,0.000196,0.000141,4,0.647,1,272977,0.324264944,0.84,1,audio_features,2K7FfPBalcAQx2jMNBzlY3,Angry,Say It To My Face (Alex Riley),WWE,Say It To My Face (Alex Riley)
211,0.706,0.424,89.022,0.0646,2.8e-06,0.804,4,0.527,1,229157,0.5589848017,0.392,0,audio_features,7lQL3c2HBuNm0CwnJcBCSS,Angry,Fight (Kevin Owens),WWE,Fight (Kevin Owens)
212,0.834,0.0611,143.973,0.0557,0.000779,0.456,4,0.621,10,218827,0.313761751,0.937,0,audio_features,2aIB1CdRRG7YLBu9hNw9nR,Angry,Antichrist Superstar,Marilyn Manson,The Beautiful People
213,0.967,0.264,109.03,0.0873,0.00251,0.0,4,0.678,1,194868,0.6646606991,0.365,1,audio_features,2JKNnH7OFhyPNLF90PoEDB,Angry,Mis-An-Thrope,DED,Anti-Everything
214,0.982,0.326,107.557,0.182,0.000263,0.0,4,0.303,1,227312,0.7838807509,0.326,1,audio_features,0qLMogpL6n41qhzmFJnhfS,Angry,Disgusting,Beartooth,The Lines
215,0.877,0.322,129.968,0.0395,0.00122,0.0,4,0.58,1,219360,0.617092119,0.614,0,audio_features,6kp8F9FpHXzjga2MeRDSG8,Angry,The Truth Is... (Special Edition),Theory of a Deadman,Bitch Came Back
216,0.71,0.118,119.989,0.0275,0.0133,0.0,4,0.639,1,233173,0.4243752036,0.378,1,audio_features,2UZtI2HUyLRzqBjodvcUmY,Angry,Wake Up Call,Theory of a Deadman,Rx (Medicate)
217,0.977,0.372,174.054,0.0832,4.81e-05,0.0,4,0.434,1,271027,0.7036391576,0.518,1,audio_features,0GnU2sNVI6uP1tlmkVfiEt,Angry,World On Fire,Slash,World On Fire
218,0.909,0.0443,109.649,0.0412,1.62e-05,0.139,3,0.32,7,238653,0.5880306995,0.21,1,audio_features,79M3Eq1q61lkeQJ1OCVEdZ,Angry,Seal The Deal & Let's Boogie,Volbeat,The Devil's Bleeding Crown
219,0.916,0.174,182.131,0.0634,0.00944,0.0,4,0.363,1,231200,0.6064569815,0.38,1,audio_features,2HjgCn2M3oMHHOIBI8FWmS,Angry,Back Into Your System (Explicit Version),Saliva,Always
220,0.925,0.0624,200.149,0.184,5.28e-05,1.06e-06,4,0.425,8,228200,0.5930618664,0.501,1,audio_features,4Yggt5XlzJMvrSuxH5F0wh,Angry,Origins Soundtrack,Treyarch,115 - Remaster
221,0.933,0.373,91.054,0.0605,4.16e-05,0.0,4,0.468,6,225080,0.5715444344,0.428,0,audio_features,1JYf6yvNtRp6SdZVNXyDDs,Angry,Moving Forward In Reverse: Greatest Hits,Saliva,Raise Up
222,0.997,0.347,146.336,0.12,2.18e-05,0.00723,4,0.442,1,215853,0.7958844142,0.303,0,audio_features,3f06ODMl8hh7f9ZhpXhNUE,Angry,Transform,Powerman 5000,Action
223,0.949,0.0794,87.987,0.043,2.36e-05,0.000168,4,0.466,10,177427,0.7080272943,0.496,0,audio_features,20emYa8qwBYcRsUz54kkf5,Angry,unReal,My Ticket Home,Flypaper
224,0.936,0.197,106.048,0.0904,0.000114,0.000255,4,0.233,11,211227,0.5783623318,0.307,1,audio_features,4VtZJ726DHYGkNOAsw6Ig2,Angry,After We Go,Tantric,Chasing After
225,0.979,0.129,104.84,0.225,7.04e-05,0.0,4,0.428,1,171107,0.7137563746,0.292,1,audio_features,35ZmCVnfYRdK1iLGCxNhMa,Angry,Shadow Zone (U.S. Version),Static-X,The Only
226,0.756,0.319,112.092,0.0544,1.74e-05,0.00665,4,0.395,7,304373,0.6223002852,0.475,1,audio_features,6xXlurslWqFuyqTCBlErzX,Angry,Awake,Godsmack,Awake
227,0.987,0.371,107.974,0.0765,0.000133,2.38e-05,4,0.567,4,181427,0.6259649266,0.383,1,audio_features,44M12pkcMqqdbNNooHCZ6C,Angry,Lifelines,I Prevail,Come And Get It
228,0.96,0.109,126.02,0.07,0.00169,0.000997,4,0.657,5,186067,0.666499764,0.567,0,audio_features,5bU4KX47KqtDKKaLM4QCzh,Angry,Life,Dope,Die MF Die
229,0.975,0.42,154.059,0.0575,0.000136,0.827,4,0.518,8,220267,0.6008277736,0.32,1,audio_features,4eNnMvUrSu2TRpySjVC0Pv,Angry,Hellbilly Deluxe,Rob Zombie,Superbeast
230,0.916,0.126,118.004,0.0387,0.000297,0.0259,4,0.58,3,305907,0.6054802757,0.683,0,audio_features,5anCkDvJ17aznvK5TED5uo,Angry,Hail to the King,Avenged Sevenfold,Hail to the King
231,0.995,0.241,185.985,0.12,7.6e-05,0.00589,4,0.369,0,250253,0.7426770437,0.27,0,audio_features,3a9urnht8HvfFzPwd0ipx6,Angry,As Daylight Dies (Special Edition),Killswitch Engage,Holy Diver
232,0.863,0.144,194.073,0.0941,0.00302,0.0,4,0.437,11,240928,0.5445026528,0.233,0,audio_features,076jgZgkx4YiJ4q0dN3Xsl,Angry,Blank Space,I Prevail,Blank Space
233,0.99,0.454,166.904,0.183,0.000285,0.000893,4,0.458,8,211430,0.6518534974,0.46,1,audio_features,2NRa4W3rH4e5GKQMN5Qwyr,Angry,Aggressive,Beartooth,Hated
234,0.972,0.666,128.092,0.138,0.00285,0.0,4,0.462,7,213576,0.737734341,0.449,0,audio_features,03jdl5GTBhKsgB1Yw8mVPh,Angry,Disgusting,Beartooth,In Between
235,0.714,0.194,103.99,0.0314,6.87e-05,3.66e-05,4,0.537,2,170613,0.2130345288,0.638,1,audio_features,5Eitk5PHbySKtH0rIgXKSQ,Angry,Exposed,Lost Autumn,Anthem for the Weak
236,0.94,0.104,154.956,0.0538,0.000519,0.0,4,0.534,7,190452,0.6332132589,0.339,1,audio_features,4e3S4W8SmflgP8jwK2ceTZ,Angry,,,
237,0.978,0.287,120.002,0.124,7.87e-05,0.0224,4,0.546,7,179547,0.6026983465,0.226,1,audio_features,0bWSiTRMnx50E0IsZnfHcL,Angry,,,
238,0.91,0.157,134.84,0.0766,0.000156,0.0258,4,0.441,6,232640,0.6100985601,0.317,0,audio_features,5T2hX4dfBoJCG3hal07zmC,Angry,,,
239,0.847,0.43,110.018,0.0386,0.00592,3.95e-06,4,0.498,6,194707,0.581031931,0.29,0,audio_features,3ZQ2JJKv7MxH6CxcqGIkTv,Angry,,,
240,0.994,0.34,120.025,0.264,0.00671,5.03e-05,4,0.641,10,191015,0.6865149513,0.135,0,audio_features,2jPEflUZKzbY0Tycjy9B0z,Angry,,,
241,0.871,0.323,123.992,0.0289,2.77e-05,2.3e-05,4,0.594,8,233807,0.4710315528,0.367,1,audio_features,7brlkGtAhsldynNpL9gdt6,Angry,,,
242,0.759,0.256,107.902,0.0686,0.00051,4.13e-06,4,0.665,1,243627,0.3014046859,0.622,1,audio_features,0b1d8pr32NV9M04t7JQJx5,Angry,,,
243,0.967,0.472,150.044,0.233,9.95e-06,5.61e-05,4,0.391,11,245589,0.5264413571,0.585,0,audio_features,2zjlJEzVVZ0vhENK5sLykl,Angry,,,
244,0.918,0.595,90.899,0.102,8.12e-06,0.846,4,0.197,2,218200,0.512625257,0.263,0,audio_features,0j7T5awvGrDvXMX5vdtDzE,Angry,,,
245,0.918,0.26,180.051,0.0738,0.000426,0.0,4,0.387,2,168040,0.5728619804,0.646,1,audio_features,3w0gPebgY2Yrkedw9cpbVe,Angry,,,
246,0.985,0.174,186.047,0.0998,2.97e-05,0.0015,4,0.26,8,196851,0.7111316369,0.135,1,audio_features,0bD9wh83FspTLznih4ZIxw,Angry,,,
247,0.882,0.372,164.04,0.0638,0.00347,1.62e-06,4,0.47,6,199680,0.6378227416,0.328,1,audio_features,6TghWaPh1WHJKWXow7iujH,Angry,,,
248,0.987,0.37,119.014,0.223,0.000667,9.04e-05,4,0.604,2,248348,0.6624452647,0.287,1,audio_features,1Kax6MSxr5YMFzMH8EgUhx,Angry,,,
249,0.844,0.0444,156.928,0.0505,7.58e-05,0.00364,4,0.417,8,206178,0.5934716806,0.666,0,audio_features,1Z5rNEbxOW1ROlikBEk2W9,Angry,,,
250,0.925,0.268,196.198,0.113,0.000154,1.6e-06,4,0.354,6,191373,0.6825744063,0.511,1,audio_features,55a9zQ8GXMw3gApQosXMHC,Angry,,,
251,0.952,0.12,131.937,0.0726,0.000109,0.0557,4,0.484,5,193773,0.6467701977,0.57,1,audio_features,4mxQZjjN97MAzfxkrwoLta,Angry,,,
252,0.95,0.151,132.001,0.0559,0.000141,0.00516,4,0.628,8,226893,0.7063175543,0.563,1,audio_features,2Cl6IRZXobSICf5U6EE1uI,Angry,,,
253,0.979,0.139,173.982,0.134,0.00146,2.68e-06,4,0.409,5,274387,0.7846030644,0.201,1,audio_features,05c0LG7DakbvX0gYbBHjPP,Angry,,,
254,0.944,0.0362,74.994,0.145,0.00355,7.55e-06,4,0.524,5,213053,0.5526497781,0.494,0,audio_features,4Vai27xbSu7N9K7RNxVmG8,Angry,,,
255,0.954,0.466,114.964,0.108,0.00528,0.0,4,0.643,9,224087,0.6874640623,0.54,1,audio_features,4I58RPHVzDldHfK3t5HiZA,Angry,,,
